date,smh_xlp_ratio,smh_xlp_yoy
2016-01-06,0.6053757338902861,-7.060213317555264
2016-01-07,0.5938212861989415,-8.466087234139097
2016-01-08,0.588958694824931,-10.080193475672505
2016-01-11,0.5887736514959436,-10.570994318346283
2016-01-12,0.5906004215761758,-9.412164639703969
2016-01-13,0.5839424573070853,-9.945847360629179
2016-01-14,0.5966025451365036,-7.928640061701008
2016-01-15,0.5751981591757593,-11.571027935016787
2016-01-19,0.5721460049241828,-12.049374839222804
2016-01-20,0.5808552493865817,-11.225457195154831
2016-01-21,0.5865576212031033,-11.06843188786807
2016-01-22,0.5876635503060379,-10.801240704677317
2016-01-25,0.5862589245081614,-11.623732510283913
2016-01-26,0.5858550370017857,-11.700650479938401
2016-01-27,0.5799269946354219,-11.838142559511844
2016-01-28,0.5711090329625781,-13.4499730456485
2016-01-29,0.5827165273064082,-11.47677298508093
2016-02-01,0.5833411675718677,-11.11174425625091
2016-02-02,0.5746728519108659,-11.560914128473243
2016-02-03,0.5767629580321363,-11.707157150384795
2016-02-04,0.5933496589726754,-9.770880513174108
2016-02-05,0.573568725682135,-13.202911741580003
2016-02-08,0.5628165259616209,-14.298110386366114
2016-02-09,0.5567012066756354,-14.745925011812366
2016-02-10,0.5493639807559995,-17.5950436641787
2016-02-11,0.5498385677910829,-17.618458641553293
2016-02-12,0.552844941529566,-17.94101173037469
2016-02-16,0.5670871645671387,-16.706634679454336
2016-02-17,0.5747210254802786,-15.926174537670867
2016-02-18,0.5749813777893686,-15.14469452954107
2016-02-19,0.5751298147284666,-15.713164066787598
2016-02-22,0.5816308260592566,-14.910950347585972
2016-02-23,0.571961753467115,-15.47844397704633
2016-02-24,0.5774901059289361,-16.097899644453694
2016-02-25,0.5776851187109365,-15.784049923138888
2016-02-26,0.5891995260151875,-14.299840089790038
2016-02-29,0.5891805602915399,-13.460113261002105
2016-03-01,0.6015011875683477,-13.762043587068673
2016-03-02,0.6028665419936531,-12.456723172885553
2016-03-03,0.6012195826630758,-13.172226880670424
2016-03-04,0.6025643910099115,-12.649074325497967
2016-03-07,0.608593184426804,-12.39714853691688
2016-03-08,0.5953640759470059,-13.521666438456915
2016-03-09,0.5951331116315635,-13.018364638922442
2016-03-10,0.5980916082549229,-13.893226347979315
2016-03-11,0.6081758650032079,-10.666644846578588
2016-03-14,0.605800004467135,-12.437157305288316
2016-03-15,0.6022636621158358,-13.035944983016257
2016-03-16,0.6078945576107747,-12.262755757573096
2016-03-17,0.6083773329943488,-12.405655805143434
2016-03-18,0.616931250704332,-11.68299331847077
2016-03-21,0.6165798818572388,-12.019702633998264
2016-03-22,0.6198906588475972,-10.61312778712975
2016-03-23,0.6124276991147595,-11.38860767131521
2016-03-24,0.6121119350552789,-7.321562734980802
2016-03-28,0.6086285009886746,-7.580275438945172
2016-03-29,0.6125262385925263,-9.31813475827703
2016-03-30,0.6146096282008726,-8.867682148565581
2016-03-31,0.6143950983531761,-8.837336151417219
2016-04-01,0.6108483619719162,-8.357108798453872
2016-04-04,0.6058759903322045,-8.738427667722826
2016-04-05,0.6054152131024798,-8.317700005464701
2016-04-06,0.6063012491325597,-8.659755559893279
2016-04-07,0.6047875228174345,-9.185072087758073
